,Datetime,Region,Technology,Cost,Value
2718,2025,reg3,Diesel_PP,investment_cost,0.0
2719,2026,reg3,Diesel_PP,investment_cost,0.0
2720,2027,reg3,Diesel_PP,investment_cost,0.0
2721,2028,reg3,Diesel_PP,investment_cost,0.0
2722,2029,reg3,Diesel_PP,investment_cost,0.0
2723,2030,reg3,Diesel_PP,investment_cost,0.0
2724,2019,reg3,Elec_distribution,investment_cost,0.0
2725,2020,reg3,Elec_distribution,investment_cost,0.0
2726,2021,reg3,Elec_distribution,investment_cost,0.0
2727,2022,reg3,Elec_distribution,investment_cost,0.0
2728,2023,reg3,Elec_distribution,investment_cost,0.0
2729,2024,reg3,Elec_distribution,investment_cost,0.0
2730,2025,reg3,Elec_distribution,investment_cost,0.0
2731,2026,reg3,Elec_distribution,investment_cost,0.0
2732,2027,reg3,Elec_distribution,investment_cost,0.0
2733,2028,reg3,Elec_distribution,investment_cost,0.0
2734,2029,reg3,Elec_distribution,investment_cost,0.0
2735,2030,reg3,Elec_distribution,investment_cost,0.0
2736,2019,reg1,Coal_supply,investment_cost_tax,0.0
2737,2020,reg1,Coal_supply,investment_cost_tax,0.0
2738,2021,reg1,Coal_supply,investment_cost_tax,0.0
2739,2022,reg1,Coal_supply,investment_cost_tax,0.0
2740,2023,reg1,Coal_supply,investment_cost_tax,0.0
2741,2024,reg1,Coal_supply,investment_cost_tax,0.0
2742,2025,reg1,Coal_supply,investment_cost_tax,0.0
2743,2026,reg1,Coal_supply,investment_cost_tax,0.0
2744,2027,reg1,Coal_supply,investment_cost_tax,0.0
2745,2028,reg1,Coal_supply,investment_cost_tax,0.0
2746,2029,reg1,Coal_supply,investment_cost_tax,0.0
2747,2030,reg1,Coal_supply,investment_cost_tax,0.0
2748,2019,reg1,Diesel_supply,investment_cost_tax,0.0
2749,2020,reg1,Diesel_supply,investment_cost_tax,0.0
2750,2021,reg1,Diesel_supply,investment_cost_tax,0.0
2751,2022,reg1,Diesel_supply,investment_cost_tax,0.0
2752,2023,reg1,Diesel_supply,investment_cost_tax,0.0
2753,2024,reg1,Diesel_supply,investment_cost_tax,0.0
2754,2025,reg1,Diesel_supply,investment_cost_tax,0.0
2755,2026,reg1,Diesel_supply,investment_cost_tax,0.0
2756,2027,reg1,Diesel_supply,investment_cost_tax,0.0
2757,2028,reg1,Diesel_supply,investment_cost_tax,0.0
2758,2029,reg1,Diesel_supply,investment_cost_tax,0.0
2759,2030,reg1,Diesel_supply,investment_cost_tax,0.0
2760,2019,reg1,Oil_supply,investment_cost_tax,0.0
2761,2020,reg1,Oil_supply,investment_cost_tax,0.0
2762,2021,reg1,Oil_supply,investment_cost_tax,0.0
2763,2022,reg1,Oil_supply,investment_cost_tax,0.0
2764,2023,reg1,Oil_supply,investment_cost_tax,0.0
2765,2024,reg1,Oil_supply,investment_cost_tax,0.0
2766,2025,reg1,Oil_supply,investment_cost_tax,0.0
2767,2026,reg1,Oil_supply,investment_cost_tax,0.0
2768,2027,reg1,Oil_supply,investment_cost_tax,0.0
2769,2028,reg1,Oil_supply,investment_cost_tax,0.0
2770,2029,reg1,Oil_supply,investment_cost_tax,0.0
2771,2030,reg1,Oil_supply,investment_cost_tax,0.0
2772,2019,reg1,Biofuel_supply,investment_cost_tax,0.0
2773,2020,reg1,Biofuel_supply,investment_cost_tax,0.0
2774,2021,reg1,Biofuel_supply,investment_cost_tax,0.0
2775,2022,reg1,Biofuel_supply,investment_cost_tax,0.0
2776,2023,reg1,Biofuel_supply,investment_cost_tax,0.0
2777,2024,reg1,Biofuel_supply,investment_cost_tax,0.0
2778,2025,reg1,Biofuel_supply,investment_cost_tax,0.0
2779,2026,reg1,Biofuel_supply,investment_cost_tax,0.0
2780,2027,reg1,Biofuel_supply,investment_cost_tax,0.0
2781,2028,reg1,Biofuel_supply,investment_cost_tax,0.0
2782,2029,reg1,Biofuel_supply,investment_cost_tax,0.0
2783,2030,reg1,Biofuel_supply,investment_cost_tax,0.0
2784,2019,reg1,Hydro_PP_1,investment_cost_tax,0.0
2785,2020,reg1,Hydro_PP_1,investment_cost_tax,0.0
2786,2021,reg1,Hydro_PP_1,investment_cost_tax,0.0
2787,2022,reg1,Hydro_PP_1,investment_cost_tax,0.0
2788,2023,reg1,Hydro_PP_1,investment_cost_tax,0.0
2789,2024,reg1,Hydro_PP_1,investment_cost_tax,0.0
2790,2025,reg1,Hydro_PP_1,investment_cost_tax,0.0
2791,2026,reg1,Hydro_PP_1,investment_cost_tax,0.0
2792,2027,reg1,Hydro_PP_1,investment_cost_tax,0.0
2793,2028,reg1,Hydro_PP_1,investment_cost_tax,0.0
2794,2029,reg1,Hydro_PP_1,investment_cost_tax,0.0
2795,2030,reg1,Hydro_PP_1,investment_cost_tax,0.0
2796,2019,reg1,Hydro_PP_2,investment_cost_tax,0.0
2797,2020,reg1,Hydro_PP_2,investment_cost_tax,0.0
2798,2021,reg1,Hydro_PP_2,investment_cost_tax,0.0
2799,2022,reg1,Hydro_PP_2,investment_cost_tax,0.0
2800,2023,reg1,Hydro_PP_2,investment_cost_tax,0.0
2801,2024,reg1,Hydro_PP_2,investment_cost_tax,0.0
2802,2025,reg1,Hydro_PP_2,investment_cost_tax,0.0
2803,2026,reg1,Hydro_PP_2,investment_cost_tax,0.0
2804,2027,reg1,Hydro_PP_2,investment_cost_tax,0.0
2805,2028,reg1,Hydro_PP_2,investment_cost_tax,0.0
2806,2029,reg1,Hydro_PP_2,investment_cost_tax,0.0
2807,2030,reg1,Hydro_PP_2,investment_cost_tax,0.0
2808,2019,reg1,Hydro_PP_3,investment_cost_tax,0.0
2809,2020,reg1,Hydro_PP_3,investment_cost_tax,0.0
2810,2021,reg1,Hydro_PP_3,investment_cost_tax,0.0
2811,2022,reg1,Hydro_PP_3,investment_cost_tax,0.0
2812,2023,reg1,Hydro_PP_3,investment_cost_tax,0.0
2813,2024,reg1,Hydro_PP_3,investment_cost_tax,0.0
2814,2025,reg1,Hydro_PP_3,investment_cost_tax,0.0
2815,2026,reg1,Hydro_PP_3,investment_cost_tax,0.0
2816,2027,reg1,Hydro_PP_3,investment_cost_tax,0.0
2817,2028,reg1,Hydro_PP_3,investment_cost_tax,0.0
2818,2029,reg1,Hydro_PP_3,investment_cost_tax,0.0
2819,2030,reg1,Hydro_PP_3,investment_cost_tax,0.0
2820,2019,reg1,Hydro_PP_5,investment_cost_tax,0.0
2821,2020,reg1,Hydro_PP_5,investment_cost_tax,0.0
2822,2021,reg1,Hydro_PP_5,investment_cost_tax,0.0
2823,2022,reg1,Hydro_PP_5,investment_cost_tax,0.0
2824,2023,reg1,Hydro_PP_5,investment_cost_tax,0.0
2825,2024,reg1,Hydro_PP_5,investment_cost_tax,0.0
2826,2025,reg1,Hydro_PP_5,investment_cost_tax,0.0
2827,2026,reg1,Hydro_PP_5,investment_cost_tax,0.0
2828,2027,reg1,Hydro_PP_5,investment_cost_tax,0.0
2829,2028,reg1,Hydro_PP_5,investment_cost_tax,0.0
2830,2029,reg1,Hydro_PP_5,investment_cost_tax,0.0
2831,2030,reg1,Hydro_PP_5,investment_cost_tax,0.0
2832,2019,reg1,Hydro_PP_6,investment_cost_tax,0.0
2833,2020,reg1,Hydro_PP_6,investment_cost_tax,0.0
2834,2021,reg1,Hydro_PP_6,investment_cost_tax,0.0
2835,2022,reg1,Hydro_PP_6,investment_cost_tax,0.0
2836,2023,reg1,Hydro_PP_6,investment_cost_tax,0.0
2837,2024,reg1,Hydro_PP_6,investment_cost_tax,0.0
2838,2025,reg1,Hydro_PP_6,investment_cost_tax,0.0
2839,2026,reg1,Hydro_PP_6,investment_cost_tax,0.0
2840,2027,reg1,Hydro_PP_6,investment_cost_tax,0.0
2841,2028,reg1,Hydro_PP_6,investment_cost_tax,0.0
2842,2029,reg1,Hydro_PP_6,investment_cost_tax,0.0
2843,2030,reg1,Hydro_PP_6,investment_cost_tax,0.0
2844,2019,reg1,Hydro_PP_7,investment_cost_tax,0.0
2845,2020,reg1,Hydro_PP_7,investment_cost_tax,0.0
2846,2021,reg1,Hydro_PP_7,investment_cost_tax,0.0
2847,2022,reg1,Hydro_PP_7,investment_cost_tax,0.0
2848,2023,reg1,Hydro_PP_7,investment_cost_tax,0.0
2849,2024,reg1,Hydro_PP_7,investment_cost_tax,0.0
2850,2025,reg1,Hydro_PP_7,investment_cost_tax,0.0
2851,2026,reg1,Hydro_PP_7,investment_cost_tax,0.0
2852,2027,reg1,Hydro_PP_7,investment_cost_tax,0.0
2853,2028,reg1,Hydro_PP_7,investment_cost_tax,0.0
2854,2029,reg1,Hydro_PP_7,investment_cost_tax,0.0
2855,2030,reg1,Hydro_PP_7,investment_cost_tax,0.0
2856,2019,reg1,Hydro_PP_9,investment_cost_tax,0.0
2857,2020,reg1,Hydro_PP_9,investment_cost_tax,0.0
2858,2021,reg1,Hydro_PP_9,investment_cost_tax,0.0
2859,2022,reg1,Hydro_PP_9,investment_cost_tax,0.0
2860,2023,reg1,Hydro_PP_9,investment_cost_tax,0.0
2861,2024,reg1,Hydro_PP_9,investment_cost_tax,0.0
2862,2025,reg1,Hydro_PP_9,investment_cost_tax,0.0
2863,2026,reg1,Hydro_PP_9,investment_cost_tax,0.0
2864,2027,reg1,Hydro_PP_9,investment_cost_tax,0.0
2865,2028,reg1,Hydro_PP_9,investment_cost_tax,0.0
2866,2029,reg1,Hydro_PP_9,investment_cost_tax,0.0
2867,2030,reg1,Hydro_PP_9,investment_cost_tax,0.0
2868,2019,reg1,Hydro_PP_10,investment_cost_tax,0.0
2869,2020,reg1,Hydro_PP_10,investment_cost_tax,0.0
2870,2021,reg1,Hydro_PP_10,investment_cost_tax,0.0
2871,2022,reg1,Hydro_PP_10,investment_cost_tax,0.0
2872,2023,reg1,Hydro_PP_10,investment_cost_tax,0.0
2873,2024,reg1,Hydro_PP_10,investment_cost_tax,0.0
2874,2025,reg1,Hydro_PP_10,investment_cost_tax,0.0
2875,2026,reg1,Hydro_PP_10,investment_cost_tax,0.0
2876,2027,reg1,Hydro_PP_10,investment_cost_tax,0.0
2877,2028,reg1,Hydro_PP_10,investment_cost_tax,0.0
2878,2029,reg1,Hydro_PP_10,investment_cost_tax,0.0
2879,2030,reg1,Hydro_PP_10,investment_cost_tax,0.0
2880,2019,reg1,PV_PP,investment_cost_tax,0.0
2881,2020,reg1,PV_PP,investment_cost_tax,0.0
2882,2021,reg1,PV_PP,investment_cost_tax,0.0
2883,2022,reg1,PV_PP,investment_cost_tax,0.0
2884,2023,reg1,PV_PP,investment_cost_tax,0.0
2885,2024,reg1,PV_PP,investment_cost_tax,0.0
2886,2025,reg1,PV_PP,investment_cost_tax,0.0
2887,2026,reg1,PV_PP,investment_cost_tax,0.0
2888,2027,reg1,PV_PP,investment_cost_tax,0.0
2889,2028,reg1,PV_PP,investment_cost_tax,0.0
2890,2029,reg1,PV_PP,investment_cost_tax,0.0
2891,2030,reg1,PV_PP,investment_cost_tax,0.0
2892,2019,reg1,New_hydro_PP,investment_cost_tax,0.0
2893,2020,reg1,New_hydro_PP,investment_cost_tax,0.0
2894,2021,reg1,New_hydro_PP,investment_cost_tax,0.0
2895,2022,reg1,New_hydro_PP,investment_cost_tax,0.0
2896,2023,reg1,New_hydro_PP,investment_cost_tax,0.0
2897,2024,reg1,New_hydro_PP,investment_cost_tax,0.0
2898,2025,reg1,New_hydro_PP,investment_cost_tax,0.0
2899,2026,reg1,New_hydro_PP,investment_cost_tax,0.0
2900,2027,reg1,New_hydro_PP,investment_cost_tax,0.0
2901,2028,reg1,New_hydro_PP,investment_cost_tax,0.0
2902,2029,reg1,New_hydro_PP,investment_cost_tax,0.0
2903,2030,reg1,New_hydro_PP,investment_cost_tax,0.0
2904,2019,reg1,New_PV_PP,investment_cost_tax,0.0
2905,2020,reg1,New_PV_PP,investment_cost_tax,0.0
2906,2021,reg1,New_PV_PP,investment_cost_tax,0.0
2907,2022,reg1,New_PV_PP,investment_cost_tax,0.0
2908,2023,reg1,New_PV_PP,investment_cost_tax,0.0
2909,2024,reg1,New_PV_PP,investment_cost_tax,0.0
2910,2025,reg1,New_PV_PP,investment_cost_tax,0.0
2911,2026,reg1,New_PV_PP,investment_cost_tax,0.0
2912,2027,reg1,New_PV_PP,investment_cost_tax,0.0
2913,2028,reg1,New_PV_PP,investment_cost_tax,0.0
2914,2029,reg1,New_PV_PP,investment_cost_tax,0.0
2915,2030,reg1,New_PV_PP,investment_cost_tax,0.0
2916,2019,reg1,New_wind_PP,investment_cost_tax,0.0
2917,2020,reg1,New_wind_PP,investment_cost_tax,0.0
2918,2021,reg1,New_wind_PP,investment_cost_tax,0.0
2919,2022,reg1,New_wind_PP,investment_cost_tax,0.0
2920,2023,reg1,New_wind_PP,investment_cost_tax,0.0
2921,2024,reg1,New_wind_PP,investment_cost_tax,0.0
2922,2025,reg1,New_wind_PP,investment_cost_tax,0.0
2923,2026,reg1,New_wind_PP,investment_cost_tax,0.0
2924,2027,reg1,New_wind_PP,investment_cost_tax,0.0
2925,2028,reg1,New_wind_PP,investment_cost_tax,0.0
2926,2029,reg1,New_wind_PP,investment_cost_tax,0.0
2927,2030,reg1,New_wind_PP,investment_cost_tax,0.0
2928,2019,reg1,New_geo_PP,investment_cost_tax,0.0
2929,2020,reg1,New_geo_PP,investment_cost_tax,0.0
2930,2021,reg1,New_geo_PP,investment_cost_tax,0.0
2931,2022,reg1,New_geo_PP,investment_cost_tax,0.0
2932,2023,reg1,New_geo_PP,investment_cost_tax,0.0
2933,2024,reg1,New_geo_PP,investment_cost_tax,0.0
2934,2025,reg1,New_geo_PP,investment_cost_tax,0.0
2935,2026,reg1,New_geo_PP,investment_cost_tax,0.0
2936,2027,reg1,New_geo_PP,investment_cost_tax,0.0
2937,2028,reg1,New_geo_PP,investment_cost_tax,0.0
2938,2029,reg1,New_geo_PP,investment_cost_tax,0.0
2939,2030,reg1,New_geo_PP,investment_cost_tax,0.0
2940,2019,reg1,Coal_PP,investment_cost_tax,0.0
2941,2020,reg1,Coal_PP,investment_cost_tax,0.0
2942,2021,reg1,Coal_PP,investment_cost_tax,0.0
2943,2022,reg1,Coal_PP,investment_cost_tax,0.0
2944,2023,reg1,Coal_PP,investment_cost_tax,0.0
2945,2024,reg1,Coal_PP,investment_cost_tax,0.0
2946,2025,reg1,Coal_PP,investment_cost_tax,0.0
2947,2026,reg1,Coal_PP,investment_cost_tax,0.0
2948,2027,reg1,Coal_PP,investment_cost_tax,0.0
2949,2028,reg1,Coal_PP,investment_cost_tax,0.0
2950,2029,reg1,Coal_PP,investment_cost_tax,0.0
2951,2030,reg1,Coal_PP,investment_cost_tax,0.0
2952,2019,reg1,Diesel_PP,investment_cost_tax,0.0
2953,2020,reg1,Diesel_PP,investment_cost_tax,0.0
2954,2021,reg1,Diesel_PP,investment_cost_tax,0.0
2955,2022,reg1,Diesel_PP,investment_cost_tax,0.0
2956,2023,reg1,Diesel_PP,investment_cost_tax,0.0
2957,2024,reg1,Diesel_PP,investment_cost_tax,0.0
2958,2025,reg1,Diesel_PP,investment_cost_tax,0.0
2959,2026,reg1,Diesel_PP,investment_cost_tax,0.0
2960,2027,reg1,Diesel_PP,investment_cost_tax,0.0
2961,2028,reg1,Diesel_PP,investment_cost_tax,0.0
2962,2029,reg1,Diesel_PP,investment_cost_tax,0.0
2963,2030,reg1,Diesel_PP,investment_cost_tax,0.0
2964,2019,reg1,HFO_PP,investment_cost_tax,0.0
2965,2020,reg1,HFO_PP,investment_cost_tax,0.0
2966,2021,reg1,HFO_PP,investment_cost_tax,0.0
2967,2022,reg1,HFO_PP,investment_cost_tax,0.0
2968,2023,reg1,HFO_PP,investment_cost_tax,0.0
2969,2024,reg1,HFO_PP,investment_cost_tax,0.0
2970,2025,reg1,HFO_PP,investment_cost_tax,0.0
2971,2026,reg1,HFO_PP,investment_cost_tax,0.0
2972,2027,reg1,HFO_PP,investment_cost_tax,0.0
2973,2028,reg1,HFO_PP,investment_cost_tax,0.0
2974,2029,reg1,HFO_PP,investment_cost_tax,0.0
2975,2030,reg1,HFO_PP,investment_cost_tax,0.0
2976,2019,reg1,Bio_PP,investment_cost_tax,0.0
2977,2020,reg1,Bio_PP,investment_cost_tax,0.0
2978,2021,reg1,Bio_PP,investment_cost_tax,0.0
2979,2022,reg1,Bio_PP,investment_cost_tax,0.0
2980,2023,reg1,Bio_PP,investment_cost_tax,0.0
2981,2024,reg1,Bio_PP,investment_cost_tax,0.0
2982,2025,reg1,Bio_PP,investment_cost_tax,0.0
2983,2026,reg1,Bio_PP,investment_cost_tax,0.0
2984,2027,reg1,Bio_PP,investment_cost_tax,0.0
2985,2028,reg1,Bio_PP,investment_cost_tax,0.0
2986,2029,reg1,Bio_PP,investment_cost_tax,0.0
2987,2030,reg1,Bio_PP,investment_cost_tax,0.0
2988,2019,reg1,Elec_distribution,investment_cost_tax,0.0
2989,2020,reg1,Elec_distribution,investment_cost_tax,0.0
2990,2021,reg1,Elec_distribution,investment_cost_tax,0.0
2991,2022,reg1,Elec_distribution,investment_cost_tax,0.0
2992,2023,reg1,Elec_distribution,investment_cost_tax,0.0
2993,2024,reg1,Elec_distribution,investment_cost_tax,0.0
2994,2025,reg1,Elec_distribution,investment_cost_tax,0.0
2995,2026,reg1,Elec_distribution,investment_cost_tax,0.0
2996,2027,reg1,Elec_distribution,investment_cost_tax,0.0
2997,2028,reg1,Elec_distribution,investment_cost_tax,0.0
2998,2029,reg1,Elec_distribution,investment_cost_tax,0.0
2999,2030,reg1,Elec_distribution,investment_cost_tax,0.0
3000,2019,reg2,Diesel_supply,investment_cost_tax,0.0
3001,2020,reg2,Diesel_supply,investment_cost_tax,0.0
3002,2021,reg2,Diesel_supply,investment_cost_tax,0.0
3003,2022,reg2,Diesel_supply,investment_cost_tax,0.0
3004,2023,reg2,Diesel_supply,investment_cost_tax,0.0
3005,2024,reg2,Diesel_supply,investment_cost_tax,0.0
3006,2025,reg2,Diesel_supply,investment_cost_tax,0.0
3007,2026,reg2,Diesel_supply,investment_cost_tax,0.0
3008,2027,reg2,Diesel_supply,investment_cost_tax,0.0
3009,2028,reg2,Diesel_supply,investment_cost_tax,0.0
3010,2029,reg2,Diesel_supply,investment_cost_tax,0.0
3011,2030,reg2,Diesel_supply,investment_cost_tax,0.0
3012,2019,reg2,Hydro_PP_4,investment_cost_tax,0.0
3013,2020,reg2,Hydro_PP_4,investment_cost_tax,0.0
3014,2021,reg2,Hydro_PP_4,investment_cost_tax,0.0
3015,2022,reg2,Hydro_PP_4,investment_cost_tax,0.0
3016,2023,reg2,Hydro_PP_4,investment_cost_tax,0.0
3017,2024,reg2,Hydro_PP_4,investment_cost_tax,0.0
3018,2025,reg2,Hydro_PP_4,investment_cost_tax,0.0
3019,2026,reg2,Hydro_PP_4,investment_cost_tax,0.0
3020,2027,reg2,Hydro_PP_4,investment_cost_tax,0.0
3021,2028,reg2,Hydro_PP_4,investment_cost_tax,0.0
3022,2029,reg2,Hydro_PP_4,investment_cost_tax,0.0
3023,2030,reg2,Hydro_PP_4,investment_cost_tax,0.0
3024,2019,reg2,Hydro_PP_8,investment_cost_tax,0.0
3025,2020,reg2,Hydro_PP_8,investment_cost_tax,0.0
3026,2021,reg2,Hydro_PP_8,investment_cost_tax,0.0
3027,2022,reg2,Hydro_PP_8,investment_cost_tax,0.0
3028,2023,reg2,Hydro_PP_8,investment_cost_tax,0.0
3029,2024,reg2,Hydro_PP_8,investment_cost_tax,0.0
3030,2025,reg2,Hydro_PP_8,investment_cost_tax,0.0
3031,2026,reg2,Hydro_PP_8,investment_cost_tax,0.0
3032,2027,reg2,Hydro_PP_8,investment_cost_tax,0.0
3033,2028,reg2,Hydro_PP_8,investment_cost_tax,0.0
3034,2029,reg2,Hydro_PP_8,investment_cost_tax,0.0
3035,2030,reg2,Hydro_PP_8,investment_cost_tax,0.0
3036,2019,reg2,New_hydro_PP,investment_cost_tax,0.0
3037,2020,reg2,New_hydro_PP,investment_cost_tax,0.0
3038,2021,reg2,New_hydro_PP,investment_cost_tax,0.0
3039,2022,reg2,New_hydro_PP,investment_cost_tax,0.0
3040,2023,reg2,New_hydro_PP,investment_cost_tax,0.0
3041,2024,reg2,New_hydro_PP,investment_cost_tax,0.0
3042,2025,reg2,New_hydro_PP,investment_cost_tax,0.0
3043,2026,reg2,New_hydro_PP,investment_cost_tax,0.0
3044,2027,reg2,New_hydro_PP,investment_cost_tax,0.0
3045,2028,reg2,New_hydro_PP,investment_cost_tax,0.0
3046,2029,reg2,New_hydro_PP,investment_cost_tax,0.0
3047,2030,reg2,New_hydro_PP,investment_cost_tax,0.0
3048,2019,reg2,New_wind_PP,investment_cost_tax,0.0
3049,2020,reg2,New_wind_PP,investment_cost_tax,0.0
3050,2021,reg2,New_wind_PP,investment_cost_tax,0.0
3051,2022,reg2,New_wind_PP,investment_cost_tax,0.0
3052,2023,reg2,New_wind_PP,investment_cost_tax,0.0
3053,2024,reg2,New_wind_PP,investment_cost_tax,0.0
3054,2025,reg2,New_wind_PP,investment_cost_tax,0.0
3055,2026,reg2,New_wind_PP,investment_cost_tax,0.0
3056,2027,reg2,New_wind_PP,investment_cost_tax,0.0
3057,2028,reg2,New_wind_PP,investment_cost_tax,0.0
3058,2029,reg2,New_wind_PP,investment_cost_tax,0.0
3059,2030,reg2,New_wind_PP,investment_cost_tax,0.0
3060,2019,reg2,Diesel_PP,investment_cost_tax,0.0
3061,2020,reg2,Diesel_PP,investment_cost_tax,0.0
3062,2021,reg2,Diesel_PP,investment_cost_tax,0.0
3063,2022,reg2,Diesel_PP,investment_cost_tax,0.0
3064,2023,reg2,Diesel_PP,investment_cost_tax,0.0
3065,2024,reg2,Diesel_PP,investment_cost_tax,0.0
3066,2025,reg2,Diesel_PP,investment_cost_tax,0.0
3067,2026,reg2,Diesel_PP,investment_cost_tax,0.0
3068,2027,reg2,Diesel_PP,investment_cost_tax,0.0
3069,2028,reg2,Diesel_PP,investment_cost_tax,0.0
3070,2029,reg2,Diesel_PP,investment_cost_tax,0.0
3071,2030,reg2,Diesel_PP,investment_cost_tax,0.0
3072,2019,reg2,Elec_distribution,investment_cost_tax,0.0
3073,2020,reg2,Elec_distribution,investment_cost_tax,0.0
3074,2021,reg2,Elec_distribution,investment_cost_tax,0.0
3075,2022,reg2,Elec_distribution,investment_cost_tax,0.0
3076,2023,reg2,Elec_distribution,investment_cost_tax,0.0
3077,2024,reg2,Elec_distribution,investment_cost_tax,0.0
3078,2025,reg2,Elec_distribution,investment_cost_tax,0.0
3079,2026,reg2,Elec_distribution,investment_cost_tax,0.0
3080,2027,reg2,Elec_distribution,investment_cost_tax,0.0
3081,2028,reg2,Elec_distribution,investment_cost_tax,0.0
3082,2029,reg2,Elec_distribution,investment_cost_tax,0.0
3083,2030,reg2,Elec_distribution,investment_cost_tax,0.0
3084,2019,reg3,Diesel_supply,investment_cost_tax,0.0
3085,2020,reg3,Diesel_supply,investment_cost_tax,0.0
3086,2021,reg3,Diesel_supply,investment_cost_tax,0.0
3087,2022,reg3,Diesel_supply,investment_cost_tax,0.0
3088,2023,reg3,Diesel_supply,investment_cost_tax,0.0
3089,2024,reg3,Diesel_supply,investment_cost_tax,0.0
3090,2025,reg3,Diesel_supply,investment_cost_tax,0.0
3091,2026,reg3,Diesel_supply,investment_cost_tax,0.0
3092,2027,reg3,Diesel_supply,investment_cost_tax,0.0
3093,2028,reg3,Diesel_supply,investment_cost_tax,0.0
3094,2029,reg3,Diesel_supply,investment_cost_tax,0.0
3095,2030,reg3,Diesel_supply,investment_cost_tax,0.0
3096,2019,reg3,New_PV_PP,investment_cost_tax,0.0
3097,2020,reg3,New_PV_PP,investment_cost_tax,0.0
3098,2021,reg3,New_PV_PP,investment_cost_tax,0.0
3099,2022,reg3,New_PV_PP,investment_cost_tax,0.0
3100,2023,reg3,New_PV_PP,investment_cost_tax,0.0
3101,2024,reg3,New_PV_PP,investment_cost_tax,0.0
3102,2025,reg3,New_PV_PP,investment_cost_tax,0.0
3103,2026,reg3,New_PV_PP,investment_cost_tax,0.0
3104,2027,reg3,New_PV_PP,investment_cost_tax,0.0
3105,2028,reg3,New_PV_PP,investment_cost_tax,0.0
3106,2029,reg3,New_PV_PP,investment_cost_tax,0.0
3107,2030,reg3,New_PV_PP,investment_cost_tax,0.0
3108,2019,reg3,Diesel_PP,investment_cost_tax,0.0
3109,2020,reg3,Diesel_PP,investment_cost_tax,0.0
3110,2021,reg3,Diesel_PP,investment_cost_tax,0.0
3111,2022,reg3,Diesel_PP,investment_cost_tax,0.0
3112,2023,reg3,Diesel_PP,investment_cost_tax,0.0
3113,2024,reg3,Diesel_PP,investment_cost_tax,0.0
3114,2025,reg3,Diesel_PP,investment_cost_tax,0.0
3115,2026,reg3,Diesel_PP,investment_cost_tax,0.0
3116,2027,reg3,Diesel_PP,investment_cost_tax,0.0
3117,2028,reg3,Diesel_PP,investment_cost_tax,0.0
3118,2029,reg3,Diesel_PP,investment_cost_tax,0.0
3119,2030,reg3,Diesel_PP,investment_cost_tax,0.0
3120,2019,reg3,Elec_distribution,investment_cost_tax,0.0
3121,2020,reg3,Elec_distribution,investment_cost_tax,0.0
3122,2021,reg3,Elec_distribution,investment_cost_tax,0.0
3123,2022,reg3,Elec_distribution,investment_cost_tax,0.0
3124,2023,reg3,Elec_distribution,investment_cost_tax,0.0
3125,2024,reg3,Elec_distribution,investment_cost_tax,0.0
3126,2025,reg3,Elec_distribution,investment_cost_tax,0.0
3127,2026,reg3,Elec_distribution,investment_cost_tax,0.0
3128,2027,reg3,Elec_distribution,investment_cost_tax,0.0
3129,2028,reg3,Elec_distribution,investment_cost_tax,0.0
3130,2029,reg3,Elec_distribution,investment_cost_tax,0.0
3131,2030,reg3,Elec_distribution,investment_cost_tax,0.0
3132,2019,reg1,Coal_supply,investment_cost_sub,0.0
3133,2020,reg1,Coal_supply,investment_cost_sub,0.0
3134,2021,reg1,Coal_supply,investment_cost_sub,0.0
3135,2022,reg1,Coal_supply,investment_cost_sub,0.0
3136,2023,reg1,Coal_supply,investment_cost_sub,0.0
3137,2024,reg1,Coal_supply,investment_cost_sub,0.0
3138,2025,reg1,Coal_supply,investment_cost_sub,0.0
3139,2026,reg1,Coal_supply,investment_cost_sub,0.0
3140,2027,reg1,Coal_supply,investment_cost_sub,0.0
3141,2028,reg1,Coal_supply,investment_cost_sub,0.0
3142,2029,reg1,Coal_supply,investment_cost_sub,0.0
3143,2030,reg1,Coal_supply,investment_cost_sub,0.0
3144,2019,reg1,Diesel_supply,investment_cost_sub,0.0
3145,2020,reg1,Diesel_supply,investment_cost_sub,0.0
3146,2021,reg1,Diesel_supply,investment_cost_sub,0.0
3147,2022,reg1,Diesel_supply,investment_cost_sub,0.0
3148,2023,reg1,Diesel_supply,investment_cost_sub,0.0
3149,2024,reg1,Diesel_supply,investment_cost_sub,0.0
3150,2025,reg1,Diesel_supply,investment_cost_sub,0.0
3151,2026,reg1,Diesel_supply,investment_cost_sub,0.0
3152,2027,reg1,Diesel_supply,investment_cost_sub,0.0
3153,2028,reg1,Diesel_supply,investment_cost_sub,0.0
3154,2029,reg1,Diesel_supply,investment_cost_sub,0.0
3155,2030,reg1,Diesel_supply,investment_cost_sub,0.0
3156,2019,reg1,Oil_supply,investment_cost_sub,0.0
3157,2020,reg1,Oil_supply,investment_cost_sub,0.0
3158,2021,reg1,Oil_supply,investment_cost_sub,0.0
3159,2022,reg1,Oil_supply,investment_cost_sub,0.0
3160,2023,reg1,Oil_supply,investment_cost_sub,0.0
3161,2024,reg1,Oil_supply,investment_cost_sub,0.0
3162,2025,reg1,Oil_supply,investment_cost_sub,0.0
3163,2026,reg1,Oil_supply,investment_cost_sub,0.0
3164,2027,reg1,Oil_supply,investment_cost_sub,0.0
